"","id","trial","cond_lag","count_lag","graph_order","pooled_order","hr","rating"
"1101",11,42,"CS-US",1,5,1,1.56716666666667,70
"1102",11,43,"CS",1,4,4,0.072791666666669,34
"1103",11,44,"CS-US",1,5,1,-0.16333333333333,76
"1104",11,45,"CS-US",2,6,2,-0.158041666666667,75
"1105",11,46,"CS",1,4,4,-0.108124999999994,64
"1106",11,47,"CS-US",1,5,1,-0.144333333333342,20
"1107",11,48,"CS",1,4,4,-0.0654583333333321,81
"1108",11,49,"CS-US",1,5,1,0.440458333333337,76
"1109",11,50,"CS-US",2,6,2,-0.251750000000007,19
"1110",11,51,"CS",1,4,4,-1.51700000000001,88
"1111",11,52,"CS-US",1,5,1,1.83170833333333,90
"1112",11,53,"CS-US",2,6,2,-0.390791666666662,5
"1113",11,54,"CS-US",3,7,3,0.0560416666666717,50
"1114",11,55,"CS",1,4,4,-1.18033333333333,74
"1115",11,56,"CS-US",1,5,1,-0.240291666666663,77
"1116",11,57,"CS",1,4,4,-0.806874999999998,23
"1117",11,58,"CS-US",1,5,1,1.778875,63
"1118",11,59,"CS",1,4,4,-0.10566666666667,82
"1119",11,60,"CS-US",1,5,1,-0.116250000000001,70
"1120",11,61,"CS",1,4,4,0.0698333333333334,42
"1121",11,62,"CS",2,3,3,-0.658416666666664,28
"1122",11,63,"CS",3,2,2,-0.769083333333333,73
"1123",11,64,"CS",4,1,1,-8.237,82
"1124",11,65,"CS-US",1,5,1,-0.619833333333335,66
"1125",11,66,"CS-US",2,6,2,0.272958333333335,70
"1126",11,68,"CS-US",1,5,1,-0.751666666666664,64
"1127",11,69,"CS",1,4,4,-1.12933333333333,50
"1128",11,70,"CS",2,3,3,1.932875,30
"1129",11,71,"CS-US",1,5,1,-2.73908333333333,25
"1130",11,72,"CS-US",2,6,2,0.10554166666667,20
"1131",11,73,"CS",1,4,4,6.8745,89
"1132",11,74,"CS-US",1,5,1,0.0360833333333312,60
"1133",11,75,"CS",1,4,4,0.219541666666667,40
"1134",11,77,"CS-US",2,6,2,3.301875,25
"1135",11,78,"CS",1,4,4,2.4775,50
"1136",11,79,"CS-US",1,5,1,0.0385833333333307,25
"1137",11,80,"CS",1,4,4,1.91941666666667,50
"1138",11,81,"CS-US",1,5,1,-0.592208333333329,10
"1139",11,82,"CS-US",2,6,2,0.101625,5
"1140",11,83,"CS",1,4,4,-0.0622083333333388,29
"1141",11,84,"CS",2,3,3,-0.187708333333335,50
"1142",11,85,"CS-US",1,5,1,-0.377333333333333,30
"1143",11,86,"CS",1,4,4,0.542041666666668,50
"1144",11,87,"CS",2,3,3,-1.29683333333333,69
"1145",11,88,"CS-US",1,5,1,5.18091666666666,55
"1146",11,89,"CS",1,4,4,11.5031428571429,65
"1147",11,90,"CS",2,3,3,-0.7665,60
"1148",11,91,"CS-US",1,5,1,3.09945833333333,65
"1149",11,92,"CS",1,4,4,-9.918875,71
"1150",11,93,"CS-US",1,5,1,0.323124999999998,55
"1151",11,94,"CS",1,4,4,0.307958333333334,76
"1152",11,95,"CS-US",1,5,1,0.708833333333335,55
"1153",11,96,"CS-US",2,6,2,0.0848749999999976,50
"1154",11,97,"CS-US",3,7,3,0.786500000000005,40
"1155",11,98,"CS",1,4,4,-1.53858333333333,50
"1156",11,99,"CS",2,3,3,0.780375,80
"1157",11,100,"CS-US",1,5,1,0.428541666666671,50
"1158",11,101,"CS-US",2,6,2,1.00358333333334,40
"1159",11,102,"CS",1,4,4,-0.363791666666661,50
"1160",11,103,"CS",2,3,3,0.0776250000000029,60
"1161",11,104,"CS",3,2,2,0.236666666666671,65
"1162",11,105,"CS-US",1,5,1,0.160916666666664,55
"1163",11,106,"CS",1,4,4,0.682708333333331,65
"1164",11,107,"CS",2,3,3,-1.05800000000001,70
"1165",11,108,"CS-US",1,5,1,-0.725666666666664,55
"1166",11,109,"CS",1,4,4,0.255666666666666,60
"1167",11,110,"CS",2,3,3,0.0465833333333316,85
"1168",11,111,"CS-US",1,5,1,0.826249999999999,60
"1169",11,112,"CS",1,4,4,1.17870833333333,63
"1170",11,113,"CS",2,3,3,-0.326625000000003,68
"1171",11,114,"CS-US",1,5,1,0.317083333333334,58
"1172",11,115,"CS",1,4,4,-0.726916666666669,65
"1173",11,116,"CS-US",1,5,1,7.37920833333334,54
"1174",11,117,"CS-US",2,6,2,6.19376190476191,40
"1175",11,118,"CS",1,4,4,-0.547583333333331,43
"1176",11,119,"CS",2,3,3,-0.647583333333332,50
"1177",11,120,"CS",3,2,2,0.792458333333337,75
"1178",11,121,"CS-US",1,5,1,0.0610000000000008,55
"1179",11,122,"CS",1,4,4,-0.442208333333334,66
"1180",11,123,"CS-US",1,5,1,-0.308583333333336,50
"1181",11,124,"CS-US",2,6,2,3.98295833333334,39
"1182",11,125,"CS-US",3,7,3,-0.211916666666665,30
"1183",11,126,"CS",1,4,4,3.481125,36
"1184",11,127,"CS",2,3,3,-0.335083333333333,52
"1185",11,128,"CS",3,2,2,0.4605,59
"1186",11,129,"CS-US",1,5,1,5.55445833333333,50
"1187",11,131,"CS-US",3,7,3,0.339333333333334,36
"1188",11,132,"CS-US",4,8,4,2.06620833333333,30
"1189",11,133,"CS",1,4,4,0.359541666666665,39
"1190",11,134,"CS",2,3,3,-0.373416666666669,45
"1191",11,135,"CS-US",1,5,1,1.11549999999999,40
"1192",11,136,"CS-US",2,6,2,-0.172833333333332,36
"1193",11,137,"CS",1,4,4,10.298125,43
"1194",11,138,"CS",2,3,3,6.68425,45
"1195",11,140,"CS-US",1,5,1,-1.56433333333333,57
"1196",11,141,"CS-US",2,6,2,-0.370916666666664,44
"1197",11,142,"CS",1,4,4,0.561791666666669,48
"1198",11,143,"CS",2,3,3,6.72858333333333,50
"1199",11,144,"CS",3,2,2,-9.17041666666666,60
"1200",11,145,"CS",4,1,1,8.85841666666667,65
"1201",11,146,"CS-US",1,5,1,14.3831666666667,47
"1202",11,147,"CS",1,4,4,-4.32345833333333,57
"1203",11,148,"CS-US",1,5,1,-4.83479166666667,77
"1204",11,149,"CS-US",2,6,2,-0.388041666666665,50
"1205",11,150,"CS-US",3,7,3,-0.0279999999999969,41
"1206",11,151,"CS",1,4,4,-6.21120833333333,50
"1207",11,152,"CS-US",1,5,1,11.4042083333333,44
"1208",11,153,"CS-US",2,6,2,-0.0814999999999984,40
"1209",11,154,"CS-US",3,7,3,-0.47745833333333,36
"1210",11,155,"CS",1,4,4,-0.24954166666667,54
"1211",12,2,"CS",1,4,4,3.068375,50
"1212",12,3,"CS-US",1,5,1,2.83354166666667,35
"1213",12,4,"CS-US",2,6,2,7.50475,30
"1214",12,5,"CS-US",3,7,3,8.38995833333333,20
"1215",12,6,"CS",1,4,4,0.71416666666667,30
"1216",12,7,"CS",2,3,3,2.77033333333333,40
"1217",12,8,"CS",3,2,2,10.9271666666667,50
"1218",12,9,"CS-US",1,5,1,-8.22008333333333,45
"1219",12,10,"CS",1,4,4,-7.98441666666667,55
"1220",12,11,"CS-US",1,5,1,12.8422916666667,40
"1221",12,12,"CS-US",2,6,2,6.637125,40
"1222",12,13,"CS",1,4,4,0.651416666666667,45
"1223",12,14,"CS-US",1,5,1,0.507416666666664,40
"1224",12,15,"CS",1,4,4,9.22233333333334,56
"1225",12,16,"CS-US",1,5,1,-0.579875000000002,55
"1226",12,17,"CS",1,4,4,-21.138,60
"1227",12,18,"CS",2,3,3,-11.2059166666667,70
"1228",12,19,"CS-US",1,5,1,-0.391125000000004,65
"1229",12,20,"CS",1,4,4,-15.11375,70
"1230",12,21,"CS-US",1,5,1,0.224708333333328,30
"1231",12,22,"CS",1,4,4,-4.88941666666667,50
"1232",12,23,"CS-US",1,5,1,-14.6699166666667,60
"1233",12,24,"CS-US",2,6,2,12.3997916666667,30
"1234",12,25,"CS-US",3,7,3,19.2279166666667,10
"1235",12,26,"CS-US",4,8,4,6.349875,10
"1236",12,27,"CS",1,4,4,10.8974583333333,15
"1237",12,28,"CS-US",1,5,1,11.74225,40
"1238",12,29,"CS",1,4,4,9.455,65
"1239",12,30,"CS",2,3,3,3.70720833333334,75
"1240",12,31,"CS-US",1,5,1,4.67558333333333,65
"1241",12,32,"CS",1,4,4,-4.74974999999999,65
"1242",12,33,"CS",2,3,3,0.549000000000005,75
"1243",12,34,"CS-US",1,5,1,0.308916666666669,60
"1244",12,35,"CS",1,4,4,0.981916666666663,70
"1245",12,36,"CS-US",1,5,1,8.25525,50
"1246",12,37,"CS-US",2,6,2,-0.993624999999998,35
"1247",12,38,"CS",1,4,4,13.4494583333333,60
"1248",12,39,"CS-US",1,5,1,2.62325,60
"1249",12,40,"CS",1,4,4,-2.68645833333333,70
"1250",12,41,"CS",2,3,3,11.1690833333333,50
"1251",12,42,"CS",3,2,2,8.40295833333334,70
"1252",12,43,"CS",4,1,1,10.89075,90
"1253",12,44,"CS-US",1,5,1,-15.6070416666667,70
"1254",12,45,"CS-US",2,6,2,-4.877,30
"1255",12,46,"CS",1,4,4,18.3296666666667,50
"1256",12,47,"CS",2,3,3,9.32516666666666,70
"1257",12,48,"CS-US",1,5,1,16.8685,60
"1258",12,49,"CS",1,4,4,-0.581125000000001,65
"1259",12,50,"CS",2,3,3,3.18091666666668,75
"1260",12,51,"CS-US",1,5,1,19.4357916666667,60
"1261",12,52,"CS-US",2,6,2,19.3105,35
"1262",12,53,"CS-US",3,7,3,-9.18633333333333,50
"1263",12,54,"CS",1,4,4,6.82204166666667,55
"1264",12,55,"CS-US",1,5,1,0.930374999999994,42
"1265",12,56,"CS-US",2,6,2,27.5913333333333,30
"1266",12,57,"CS",1,4,4,26.3117916666667,56
"1267",12,58,"CS-US",1,5,1,10.6131666666667,60
"1268",12,59,"CS-US",2,6,2,9.78808333333333,30
"1269",12,60,"CS-US",3,7,3,3.12450000000001,20
"1270",12,61,"CS",1,4,4,28.0046666666667,52
"1271",12,62,"CS",2,3,3,25.5179166666667,59
"1272",12,63,"CS-US",1,5,1,-5.19995833333334,60
"1273",12,64,"CS-US",2,6,2,7.39320833333333,45
"1274",12,65,"CS-US",3,7,3,21.2811666666667,30
"1275",12,66,"CS",1,4,4,-9.22620833333333,40
"1276",12,67,"CS-US",1,5,1,17.0853333333333,35
"1277",12,68,"CS",1,4,4,14.4767083333333,50
"1278",12,69,"CS",2,3,3,8.62908333333334,75
"1279",12,70,"CS",3,2,2,0.92291666666666,80
"1280",12,71,"CS-US",1,5,1,6.83858333333333,70
"1281",12,72,"CS",1,4,4,6.20966666666667,75
"1282",12,73,"CS-US",1,5,1,7.75570833333333,60
"1283",12,74,"CS-US",2,6,2,11.010375,45
"1284",12,75,"CS-US",3,7,3,1.88229166666667,30
"1285",12,76,"CS-US",4,8,4,8.67679166666667,20
"1286",12,77,"CS",1,4,4,18.4534166666667,40
"1287",12,78,"CS-US",1,5,1,30.6077916666667,40
"1288",12,79,"CS",1,4,4,22.1647083333333,53
"1289",12,80,"CS",2,3,3,-13.8658333333333,60
"1290",12,81,"CS",3,2,2,-2.14541666666667,70
"1291",12,82,"CS-US",1,5,1,4.29066666666668,60
"1292",12,83,"CS",1,4,4,7.73154166666667,70
"1293",12,84,"CS",2,3,3,16.404,75
"1294",12,85,"CS",3,2,2,18.5537083333333,80
"1295",12,86,"CS-US",1,5,1,-3.51979166666667,70
"1296",12,87,"CS",1,4,4,-6.10608333333334,75
"1297",12,88,"CS-US",1,5,1,0.565374999999996,65
"1298",12,89,"CS-US",2,6,2,-6.71795833333333,60
"1299",12,90,"CS",1,4,4,1.67375000000001,65
"1300",12,91,"CS-US",1,5,1,-7.10733333333333,55
"1301",12,92,"CS",1,4,4,-5.27120833333334,60
"1302",12,93,"CS-US",1,5,1,-24.3963333333333,54
"1303",12,94,"CS-US",2,6,2,14.862,50
"1304",12,95,"CS",1,4,4,23.8729166666667,60
"1305",12,96,"CS-US",1,5,1,6.575,50
"1306",12,97,"CS-US",2,6,2,19.4120833333333,40
"1307",12,98,"CS",1,4,4,12.1750416666667,50
"1308",12,99,"CS",2,3,3,12.9545,60
"1309",12,100,"CS",3,2,2,11.11,70
"1310",12,101,"CS-US",1,5,1,17.3613333333333,60
"1311",12,102,"CS-US",2,6,2,-4.56375000000001,50
"1312",12,103,"CS-US",3,7,3,10.2619583333333,40
"1313",12,104,"CS",1,4,4,1.43125,50
"1314",12,105,"CS-US",1,5,1,-5.83179166666666,40
"1315",12,106,"CS",1,4,4,9.99625,50
"1316",12,107,"CS",2,3,3,19.10775,60
"1317",12,108,"CS",3,2,2,10.1370833333333,70
"1318",12,109,"CS",4,1,1,12.3885833333333,80
"1319",12,110,"CS-US",1,5,1,9.41024999999999,70
"1320",12,111,"CS-US",2,6,2,-0.191624999999995,60
"1321",12,112,"CS",1,4,4,23.7212083333333,70
"1322",12,113,"CS",2,3,3,-27.1253333333333,80
"1323",12,114,"CS-US",1,5,1,25.122875,70
"1324",12,115,"CS-US",2,6,2,14.2637916666667,60
"1325",12,116,"CS",1,4,4,5.90845833333333,70
"1326",12,117,"CS-US",1,5,1,27.0554583333333,60
"1327",12,118,"CS",1,4,4,5.77908333333334,70
"1328",12,119,"CS-US",1,5,1,26.84275,50
"1329",12,120,"CS",1,4,4,7.52991666666667,60
"1330",12,121,"CS",2,3,3,-2.26879166666667,70
"1331",12,122,"CS-US",1,5,1,1.9335,60
"1332",12,123,"CS",1,4,4,5.17158333333333,70
"1333",12,124,"CS",2,3,3,18.963625,80
"1334",12,125,"CS-US",1,5,1,-2.76612500000001,70
"1335",12,126,"CS",1,4,4,20.2849166666667,80
"1336",12,127,"CS",2,3,3,4.07054166666667,90
"1337",12,128,"CS",3,2,2,5.03791666666667,99
"1338",12,129,"CS-US",1,5,1,14.74225,90
"1339",12,130,"CS-US",2,6,2,-1.155,80
"1340",12,131,"CS-US",3,7,3,3.31125,70
"1341",12,132,"CS-US",4,8,4,34.342125,60
"1342",12,134,"CS-US",1,5,1,8.10908333333334,60
"1343",12,135,"CS",1,4,4,-6.05295833333333,70
"1344",12,136,"CS",2,3,3,-2.33575,80
"1345",12,137,"CS-US",1,5,1,30.723375,70
"1346",12,138,"CS",1,4,4,13.2321666666667,80
"1347",12,139,"CS",2,3,3,-3.19633333333332,90
"1348",12,140,"CS-US",1,5,1,3.35975,80
"1349",12,141,"CS-US",2,6,2,9.232625,70
"1350",12,142,"CS",1,4,4,5.68775,80
"1351",12,143,"CS",2,3,3,1.90758333333333,90
"1352",12,144,"CS-US",1,5,1,-1.72479166666666,80
"1353",12,145,"CS-US",2,6,2,8.2965,70
"1354",12,146,"CS",1,4,4,27.8863333333333,80
"1355",12,147,"CS",2,3,3,16.14025,90
"1356",12,148,"CS",3,2,2,23.6316666666667,99
"1357",12,149,"CS",4,1,1,-4.47404166666666,100
"1358",12,150,"CS-US",1,5,1,7.979375,99
"1359",12,151,"CS-US",2,6,2,24.8840833333333,90
"1360",12,152,"CS",1,4,4,4.512375,95
"1361",12,153,"CS-US",1,5,1,4.471375,90
"1362",13,2,"CS",1,4,4,-0.58508333333333,32
"1363",13,3,"CS-US",1,5,1,-2.22516666666666,41
"1364",13,4,"CS",1,4,4,1.94783333333333,38
"1365",13,5,"CS-US",1,5,1,2.41095833333334,44
"1366",13,6,"CS",1,4,4,-1.23883333333334,45
"1367",13,7,"CS",2,3,3,-3.77675,43
"1368",13,8,"CS-US",1,5,1,-6.19429166666666,30
"1369",13,9,"CS-US",2,6,2,0.0813333333333368,40
"1370",13,10,"CS",1,4,4,10.2275416666667,34
"1371",13,11,"CS-US",1,5,1,-3.872125,42
"1372",13,12,"CS-US",2,6,2,-1.80629166666666,70
"1373",13,13,"CS-US",3,7,3,1.76087499999999,80
"1374",13,14,"CS",1,4,4,4.31233333333333,20
"1375",13,15,"CS-US",1,5,1,0.0426666666666744,30
"1376",13,16,"CS",1,4,4,9.761375,85
"1377",13,17,"CS-US",1,5,1,-8.76179166666667,25
"1378",13,18,"CS-US",2,6,2,-9.13929166666668,39
"1379",13,19,"CS",1,4,4,7.58308333333333,70
"1380",13,20,"CS-US",1,5,1,-4.63966666666667,25
"1381",13,21,"CS-US",2,6,2,6.40675,35
"1382",13,22,"CS-US",3,7,3,-0.175708333333327,60
"1383",13,23,"CS",1,4,4,4.12770833333333,70
"1384",13,24,"CS-US",1,5,1,-9.73220833333333,15
"1385",13,25,"CS",1,4,4,-5.46154166666666,28
"1386",13,26,"CS",2,3,3,3.35279166666666,72
"1387",13,27,"CS",3,2,2,-8.11216666666667,65
"1388",13,28,"CS-US",1,5,1,-7.822625,35
"1389",13,29,"CS",1,4,4,-1.75770833333333,75
"1390",13,30,"CS-US",1,5,1,-5.00425000000001,12
"1391",13,31,"CS",1,4,4,-0.600416666666675,75
"1392",13,32,"CS",2,3,3,-5.89291666666666,78
"1393",13,33,"CS-US",1,5,1,-2.58745833333334,20
"1394",13,34,"CS",1,4,4,-3.27145833333333,75
"1395",13,35,"CS",2,3,3,-8.70812499999999,80
"1396",13,36,"CS-US",1,5,1,1.31412499999999,20
"1397",13,37,"CS-US",2,6,2,-1.93991666666667,15
"1398",13,38,"CS-US",3,7,3,6.29558333333333,85
"1399",13,39,"CS",1,4,4,-0.444250000000002,75
"1400",13,40,"CS-US",1,5,1,5.54858333333333,20
"1401",13,41,"CS-US",2,6,2,1.21224999999999,75
"1402",13,42,"CS-US",3,7,3,-12.7696666666667,21
"1403",13,43,"CS-US",4,8,4,3.69420833333334,30
"1404",13,44,"CS",1,4,4,-2.18766666666667,75
"1405",13,45,"CS",2,3,3,-8.01229166666668,20
"1406",13,46,"CS-US",1,5,1,8.29483333333334,30
"1407",13,47,"CS",1,4,4,-11.3429583333333,80
"1408",13,48,"CS-US",1,5,1,-0.679291666666659,20
"1409",13,49,"CS-US",2,6,2,7.10516666666666,30
"1410",13,50,"CS",1,4,4,-17.66825,80
"1411",13,51,"CS",2,3,3,-2.95837499999999,86
"1412",13,52,"CS-US",1,5,1,-10.3907083333333,38
"1413",13,53,"CS",1,4,4,3.75708333333333,66
"1414",13,54,"CS",2,3,3,6.03679166666666,75
"1415",13,55,"CS",3,2,2,10.7807083333333,85
"1416",13,56,"CS",4,1,1,-1.61395833333333,90
"1417",13,57,"CS-US",1,5,1,0.337166666666663,80
"1418",13,58,"CS-US",2,6,2,5.01508333333333,90
"1419",13,59,"CS",1,4,4,3.43933333333334,25
"1420",13,60,"CS-US",1,5,1,8.79608333333334,20
"1421",13,61,"CS-US",2,6,2,1.020875,75
"1422",13,62,"CS",1,4,4,9.39070833333333,25
"1423",13,63,"CS-US",1,5,1,-4.58837500000001,40
"1424",13,64,"CS-US",2,6,2,8.93083333333334,60
"1425",13,65,"CS",1,4,4,-0.262416666666669,20
"1426",13,66,"CS-US",1,5,1,7.0755,65
"1427",13,67,"CS-US",2,6,2,3.62708333333334,30
"1428",13,68,"CS-US",3,7,3,4.47908333333333,50
"1429",13,69,"CS-US",4,8,4,10.004875,25
"1430",13,70,"CS",1,4,4,7.79429166666666,35
"1431",13,71,"CS",2,3,3,5.41095833333334,70
"1432",13,72,"CS-US",1,5,1,-5.11475000000001,85
"1433",13,73,"CS-US",2,6,2,9.39304166666666,20
"1434",13,74,"CS-US",3,7,3,-4.520875,29
"1435",13,75,"CS",1,4,4,9.2425,74
"1436",13,76,"CS-US",1,5,1,8.60829166666667,70
"1437",13,77,"CS",1,4,4,1.62991666666667,77
"1438",13,78,"CS-US",1,5,1,10.381625,80
"1439",13,79,"CS",1,4,4,12.4752083333333,60
"1440",13,80,"CS",2,3,3,9.12208333333333,35
"1441",13,81,"CS",3,2,2,-9.32895833333333,60
"1442",13,82,"CS-US",1,5,1,-5.60675,20
"1443",13,83,"CS",1,4,4,-1.56425,70
"1444",13,84,"CS",2,3,3,-4.78637500000001,80
"1445",13,85,"CS-US",1,5,1,-32.3172083333333,40
"1446",13,86,"CS",1,4,4,-7.3005,75
"1447",13,87,"CS",2,3,3,-2.10120833333333,80
"1448",13,88,"CS-US",1,5,1,-4.79754166666666,35
"1449",13,89,"CS",1,4,4,-3.40554166666667,70
"1450",13,90,"CS",2,3,3,7.94016666666667,86
"1451",13,91,"CS",3,2,2,-5.911125,90
"1452",13,92,"CS-US",1,5,1,-11.878125,70
"1453",13,93,"CS-US",2,6,2,-4.48329166666666,60
"1454",13,94,"CS",1,4,4,-10.633875,70
"1455",13,95,"CS-US",1,5,1,2.00508333333334,72
"1456",13,96,"CS-US",2,6,2,-3.91129166666667,75
"1457",13,97,"CS",1,4,4,12.966375,20
"1458",13,98,"CS-US",1,5,1,0.639708333333342,65
"1459",13,99,"CS-US",2,6,2,-2.81079166666667,28
"1460",13,100,"CS",1,4,4,-0.473750000000006,75
"1461",13,101,"CS-US",1,5,1,1.91729166666667,30
"1462",13,102,"CS-US",2,6,2,-7.132125,69
"1463",13,103,"CS-US",3,7,3,14.8427916666667,25
"1464",13,104,"CS",1,4,4,6.37408333333333,70
"1465",13,105,"CS-US",1,5,1,-3.210625,20
"1466",13,106,"CS",1,4,4,-4.52720833333334,80
"1467",13,107,"CS",2,3,3,12.0421666666667,81
"1468",13,108,"CS",3,2,2,5.87308333333333,85
"1469",13,109,"CS-US",1,5,1,5.52825000000001,71
"1470",13,110,"CS",1,4,4,7.8485,80
"1471",13,111,"CS-US",1,5,1,-7.60458333333334,79
"1472",13,112,"CS",1,4,4,-11.2075833333333,85
"1473",13,113,"CS-US",1,5,1,-0.989916666666661,74
"1474",13,114,"CS-US",2,6,2,-2.33133333333333,74
"1475",13,115,"CS",1,4,4,6.079375,75
"1476",13,116,"CS-US",1,5,1,-3.81829166666668,60
"1477",13,117,"CS-US",2,6,2,17.4447083333333,65
"1478",13,118,"CS-US",3,7,3,5.64733333333333,79
"1479",13,119,"CS",1,4,4,15.0119583333333,28
"1480",13,120,"CS-US",1,5,1,-14.29325,76
"1481",13,121,"CS",1,4,4,-5.90120833333333,67
"1482",13,122,"CS-US",1,5,1,8.07829166666668,27
"1483",13,123,"CS-US",2,6,2,14.1368333333333,40
"1484",13,124,"CS-US",3,7,3,11.4539583333333,60
"1485",13,125,"CS-US",4,8,4,0.373791666666664,40
"1486",13,126,"CS",1,4,4,-5.80729166666667,75
"1487",13,127,"CS",2,3,3,8.95529166666666,76
"1488",13,128,"CS",3,2,2,-7.21795833333333,80
"1489",13,129,"CS-US",1,5,1,-11.898875,86
"1490",13,130,"CS-US",2,6,2,-0.722250000000003,83
"1491",13,131,"CS",1,4,4,-2.31095833333334,20
"1492",13,132,"CS",2,3,3,9.05745833333333,22
"1493",13,133,"CS",3,2,2,11.92025,74
"1494",13,134,"CS",4,1,1,6.48337500000001,79
"1495",13,135,"CS-US",1,5,1,19.5417083333333,80
"1496",13,136,"CS",1,4,4,16.2482916666667,80
"1497",13,137,"CS",2,3,3,3.84054166666668,90
"1498",13,138,"CS-US",1,5,1,-4.05375,77
"1499",13,139,"CS",1,4,4,1.92866666666666,25
"1500",13,140,"CS",2,3,3,17.940875,73
"1501",13,141,"CS-US",1,5,1,-1.830625,71
"1502",13,142,"CS",1,4,4,3.52274999999999,50
"1503",13,143,"CS",2,3,3,16.824,60
"1504",13,144,"CS",3,2,2,3.50945833333333,70
"1505",13,145,"CS",4,1,1,11.2637916666667,75
"1506",13,146,"CS-US",1,5,1,5.70195833333332,80
"1507",13,147,"CS",1,4,4,-0.436208333333328,70
"1508",13,148,"CS",2,3,3,-11.68925,85
"1509",13,149,"CS",3,2,2,0.23458333333334,90
"1510",13,150,"CS-US",1,5,1,7.288125,40
"1511",13,151,"CS",1,4,4,5.42620833333334,60
"1512",13,152,"CS",2,3,3,11.0620833333333,65
"1513",13,153,"CS-US",1,5,1,0.828958333333331,70
"1514",13,154,"CS-US",2,6,2,6.020375,78
"1515",13,155,"CS",1,4,4,-2.27125000000001,40
"1516",14,2,"CS",1,4,4,10.2055416666667,75
"1517",14,3,"CS-US",1,5,1,-8.34274999999999,75
"1518",14,4,"CS",1,4,4,-13.4739583333333,80
"1519",14,5,"CS-US",1,5,1,3.35220833333333,75
"1520",14,6,"CS",1,4,4,15.1056666666667,85
"1521",14,7,"CS-US",1,5,1,3.75383333333333,50
"1522",14,8,"CS",1,4,4,14.4956666666667,60
"1523",14,9,"CS",2,3,3,11.0699583333333,85
"1524",14,10,"CS",3,2,2,-1.093125,90
"1525",14,11,"CS-US",1,5,1,13.6610833333333,60
"1526",14,12,"CS",1,4,4,5.23629166666667,70
"1527",14,13,"CS-US",1,5,1,-1.18608333333332,30
"1528",14,14,"CS",1,4,4,22.6037083333333,50
"1529",14,15,"CS-US",1,5,1,0.739083333333328,10
"1530",14,16,"CS-US",2,6,2,5.483625,60
"1531",14,17,"CS",1,4,4,3.60629166666668,50
"1532",14,18,"CS",2,3,3,2.56012499999999,80
"1533",14,19,"CS-US",1,5,1,7.66695833333334,35
"1534",14,20,"CS-US",2,6,2,2.6135,30
"1535",14,21,"CS-US",3,7,3,5.83983333333333,50
"1536",14,22,"CS",1,4,4,6.88079166666668,50
"1537",14,23,"CS-US",1,5,1,2.050625,40
"1538",14,24,"CS-US",2,6,2,-4.43066666666668,40
"1539",14,25,"CS",1,4,4,14.7247916666667,60
"1540",14,26,"CS",2,3,3,-1.50633333333333,50
"1541",14,27,"CS",3,2,2,9.65,75
"1542",14,28,"CS-US",1,5,1,-4.13050000000001,46
"1543",14,29,"CS",1,4,4,-2.14541666666666,50
"1544",14,30,"CS",2,3,3,6.33125,75
"1545",14,31,"CS-US",1,5,1,0.163291666666671,50
"1546",14,32,"CS-US",2,6,2,10.4130416666667,50
"1547",14,33,"CS",1,4,4,-1.76187500000001,60
"1548",14,34,"CS-US",1,5,1,8.16708333333333,55
"1549",14,35,"CS-US",2,6,2,14.364,50
"1550",14,36,"CS",1,4,4,17.1278333333333,70
"1551",14,37,"CS-US",1,5,1,14.5434583333333,50
"1552",14,38,"CS",1,4,4,5.82662500000001,70
"1553",14,39,"CS",2,3,3,6.76145833333333,77
"1554",14,40,"CS-US",1,5,1,2.38879166666666,50
"1555",14,41,"CS",1,4,4,-0.815749999999996,50
"1556",14,42,"CS-US",1,5,1,-1.425625,40
"1557",14,43,"CS-US",2,6,2,1.25645833333333,30
"1558",14,44,"CS-US",3,7,3,3.13445833333333,15
"1559",14,45,"CS",1,4,4,15.1044166666667,30
"1560",14,46,"CS-US",1,5,1,-12.7332916666667,33
"1561",14,47,"CS-US",2,6,2,-1.642,70
"1562",14,48,"CS-US",3,7,3,-9.17616666666667,75
"1563",14,49,"CS-US",4,8,4,3.33304166666667,80
"1564",14,50,"CS",1,4,4,-4.59387500000001,82
"1565",14,51,"CS",2,3,3,-5.484,65
"1566",14,52,"CS",3,2,2,7.02383333333332,35
"1567",14,53,"CS",4,1,1,-5.58279166666666,35
"1568",14,54,"CS-US",1,5,1,-15.1247083333333,67
"1569",14,55,"CS-US",2,6,2,-3.04054166666667,68
"1570",14,56,"CS",1,4,4,0.888041666666664,70
"1571",14,57,"CS",2,3,3,9.256375,61
"1572",14,58,"CS-US",1,5,1,5.24754166666668,65
"1573",14,59,"CS",1,4,4,-5.98816666666666,65
"1574",14,60,"CS",2,3,3,2.38858333333334,70
"1575",14,61,"CS-US",1,5,1,6.68204166666667,65
"1576",14,62,"CS-US",2,6,2,-0.808125000000001,37
"1577",14,63,"CS",1,4,4,0.367708333333332,50
"1578",14,64,"CS-US",1,5,1,4.941875,60
"1579",14,65,"CS",1,4,4,9.60908333333334,70
"1580",14,66,"CS-US",1,5,1,3.26466666666667,55
"1581",14,67,"CS-US",2,6,2,-4.926625,38
"1582",14,68,"CS",1,4,4,6.866625,60
"1583",14,69,"CS-US",1,5,1,-2.473375,50
"1584",14,70,"CS",1,4,4,13.9852916666667,64
"1585",14,71,"CS-US",1,5,1,-2.358875,40
