"","id","trial","condition","count","cond_lag","count_lag","graph_order","pooled_order","hr","rating"
"119",102,83,"CS-US",2,"CS-US",1,5,1,3.24377777777778,47
"120",102,86,"CS-US",1,"CS",2,3,3,-1.49483333333334,52
"121",102,87,"CS-US",2,"CS-US",1,5,1,6.26977777777778,82
"122",102,89,"CS-US",1,"CS",1,4,4,9.83566666666667,51
"123",102,90,"CS-US",2,"CS-US",1,5,1,-3.63727777777778,53
"124",102,91,"CS-US",3,"CS-US",2,6,2,-1.60516666666667,52
"125",102,93,"CS-US",1,"CS",1,4,4,0.10083333333333,46
"126",102,97,"CS-US",1,"CS",3,2,2,0.724833333333333,56
"127",102,100,"CS-US",1,"CS",2,3,3,-5.01016666666667,50
"128",102,103,"CS-US",1,"CS",2,3,3,7.82594444444444,48
"129",102,104,"CS-US",2,"CS-US",1,5,1,-1.34377777777777,68
"130",102,107,"CS-US",1,"CS",2,3,3,3.29922222222222,49
"131",102,109,"CS-US",1,"CS",1,4,4,3.00061111111111,53
"132",102,110,"CS-US",2,"CS-US",1,5,1,2.70311111111112,54
"133",102,112,"CS-US",1,"CS",1,4,4,1.1345,1
"134",102,114,"CS-US",1,"CS",1,4,4,-7.6085,53
"135",102,116,"CS-US",1,"CS",1,4,4,-6.45377777777778,53
"136",102,118,"CS-US",1,"CS",1,4,4,4.83277777777779,50
"137",102,119,"CS-US",2,"CS-US",1,5,1,0.137444444444444,50
"138",102,120,"CS-US",3,"CS-US",2,6,2,4.46866666666666,41
"139",102,123,"CS-US",1,"CS",2,3,3,3.7606111111111,46
"140",102,124,"CS-US",2,"CS-US",1,5,1,-2.37133333333334,41
"141",102,127,"CS-US",1,"CS",2,3,3,3.32194444444445,53
"142",102,131,"CS-US",1,"CS",3,2,2,-2.48516666666666,41
"143",102,135,"CS-US",1,"CS",3,2,2,3.6161111111111,43
"144",102,137,"CS-US",1,"CS",1,4,4,5.50344444444444,44
"145",102,141,"CS-US",1,"CS",3,2,2,1.03755555555556,46
"146",102,142,"CS-US",2,"CS-US",1,5,1,0.526722222222217,58
"147",102,143,"CS-US",3,"CS-US",2,6,2,4.59805555555554,64
"148",102,150,"CS-US",1,"CS",1,4,4,-4.90150000000001,47
"149",102,151,"CS-US",2,"CS-US",1,5,1,2.63311111111111,53
"150",103,2,"CS-US",1,"CS",1,4,4,5.38933333333333,50
"151",103,3,"CS-US",2,"CS-US",1,5,1,-9.92494444444444,50
"152",103,4,"CS-US",3,"CS-US",2,6,2,-10.0027777777778,50
"153",103,8,"CS-US",1,"CS",3,2,2,-2.99355555555556,50
"154",103,11,"CS-US",1,"CS",2,3,3,-11.4568888888889,50
"155",103,12,"CS-US",2,"CS-US",1,5,1,9.6106111111111,50
"156",103,13,"CS-US",3,"CS-US",2,6,2,3.72899999999999,50
"157",103,16,"CS-US",1,"CS",2,3,3,0.0851111111111062,50
"158",103,17,"CS-US",2,"CS-US",1,5,1,0.330166666666666,52
"159",103,19,"CS-US",1,"CS",1,4,4,-0.205166666666655,50
"160",103,22,"CS-US",1,"CS",2,3,3,4.28116666666667,50
"161",103,23,"CS-US",2,"CS-US",1,5,1,1.449,50
"162",103,25,"CS-US",1,"CS",1,4,4,-0.0326666666666632,50
"163",103,26,"CS-US",2,"CS-US",1,5,1,-15.1530555555556,50
"164",103,28,"CS-US",1,"CS",1,4,4,-8.00866666666666,50
"165",103,30,"CS-US",1,"CS",1,4,4,1.25849999999999,50
"166",103,31,"CS-US",2,"CS-US",1,5,1,-5.71516666666668,50
"167",103,35,"CS-US",1,"CS",3,2,2,0.909611111111106,50
"168",103,36,"CS-US",2,"CS-US",1,5,1,-9.62166666666666,50
"169",103,42,"CS-US",2,"CS-US",1,5,1,7.74238888888888,50
"170",103,45,"CS-US",1,"CS",2,3,3,0.306277777777781,50
"171",103,46,"CS-US",2,"CS-US",1,5,1,-7.5091111111111,50
"172",103,50,"CS-US",1,"CS",3,2,2,-3.33266666666666,50
"173",103,52,"CS-US",1,"CS",1,4,4,1.18205555555555,50
"174",103,53,"CS-US",2,"CS-US",1,5,1,2.07255555555555,50
"175",103,54,"CS-US",3,"CS-US",2,6,2,12.763,50
"176",103,58,"CS-US",1,"CS",3,2,2,1.68944444444444,50
"177",103,60,"CS-US",1,"CS",1,4,4,7.36744444444444,50
"178",103,61,"CS-US",2,"CS-US",1,5,1,-1.19383333333333,50
"179",103,63,"CS-US",1,"CS",1,4,4,-3.60538888888888,50
"180",103,67,"CS-US",1,"CS",3,2,2,3.98300000000001,50
"181",103,70,"CS-US",1,"CS",2,3,3,-4.92122222222222,50
"182",103,72,"CS-US",1,"CS",1,4,4,1.61733333333334,50
"183",103,73,"CS-US",2,"CS-US",1,5,1,1.44327777777779,50
"184",103,74,"CS-US",3,"CS-US",2,6,2,8.96905555555555,50
"185",103,75,"CS-US",4,"CS-US",3,7,3,5.6675,50
"186",103,77,"CS-US",1,"CS",1,4,4,8.82516666666666,50
"187",103,81,"CS-US",1,"CS",3,2,2,-1.55894444444445,50
"188",103,83,"CS-US",1,"CS",1,4,4,-3.68694444444444,50
"189",103,84,"CS-US",2,"CS-US",1,5,1,-8.46522222222223,50
"190",103,86,"CS-US",1,"CS",1,4,4,6.59044444444445,50
"191",103,87,"CS-US",2,"CS-US",1,5,1,1.13155555555555,50
"192",103,88,"CS-US",3,"CS-US",2,6,2,0.195777777777781,50
"193",103,91,"CS-US",1,"CS",2,3,3,-0.0842222222222217,50
"194",103,92,"CS-US",2,"CS-US",1,5,1,2.3695,50
"195",103,94,"CS-US",1,"CS",1,4,4,5.94072222222223,50
"196",103,96,"CS-US",1,"CS",1,4,4,-3.9205,50
"197",103,103,"CS-US",1,"CS",1,4,4,-0.839666666666657,50
"198",103,105,"CS-US",1,"CS",1,4,4,-5.89183333333334,50
"199",103,108,"CS-US",1,"CS",2,3,3,-2.41211111111112,50
"200",103,109,"CS-US",2,"CS-US",1,5,1,-3.23466666666667,50
"201",103,111,"CS-US",1,"CS",1,4,4,-6.95666666666668,50
"202",103,113,"CS-US",1,"CS",1,4,4,7.05605555555555,50
"203",103,114,"CS-US",2,"CS-US",1,5,1,-8.64211111111112,50
"204",103,115,"CS-US",3,"CS-US",2,6,2,-18.3700555555556,50
"205",103,116,"CS-US",4,"CS-US",3,7,3,-7.58788888888888,50
"206",103,118,"CS-US",1,"CS",1,4,4,-0.739055555555563,50
"207",103,119,"CS-US",2,"CS-US",1,5,1,-2.208,50
"208",103,122,"CS-US",1,"CS",2,3,3,-0.154222222222229,50
"209",103,125,"CS-US",1,"CS",2,3,3,9.23927777777779,50
"210",103,126,"CS-US",2,"CS-US",1,5,1,-17.9357777777778,50
"211",103,127,"CS-US",3,"CS-US",2,6,2,8.60027777777778,50
"212",103,130,"CS-US",1,"CS",2,3,3,9.13872222222222,50
"213",103,132,"CS-US",1,"CS",1,4,4,2.93905555555555,50
"214",103,139,"CS-US",1,"CS",1,4,4,7.1471111111111,50
"215",103,140,"CS-US",2,"CS-US",1,5,1,4.08772222222223,50
"216",103,141,"CS-US",3,"CS-US",2,6,2,6.48405555555555,50
"217",103,142,"CS-US",4,"CS-US",3,7,3,12.4866666666667,50
"218",103,145,"CS-US",1,"CS",2,3,3,1.01,50
"219",103,147,"CS-US",1,"CS",1,4,4,-2.50600000000001,50
"220",103,149,"CS-US",1,"CS",1,4,4,3.66972222222221,50
"221",103,150,"CS-US",2,"CS-US",1,5,1,-2.56700000000001,50
"222",103,151,"CS-US",3,"CS-US",2,6,2,11.8661111111111,50
"223",103,153,"CS-US",1,"CS",1,4,4,-5.43677777777778,50
"224",104,2,"CS-US",1,"CS",1,4,4,2.70744444444445,91
"225",104,3,"CS-US",2,"CS-US",1,5,1,3.2145,34
"226",104,4,"CS-US",3,"CS-US",2,6,2,-0.217944444444448,21
"227",104,7,"CS-US",1,"CS",2,3,3,-2.94433333333332,66
"228",104,9,"CS-US",1,"CS",1,4,4,4.82272222222223,64
"229",104,10,"CS-US",2,"CS-US",1,5,1,-19.3873333333333,40
"230",104,12,"CS-US",1,"CS",1,4,4,2.75505555555555,69
"231",104,15,"CS-US",1,"CS",2,3,3,5.43755555555555,77
"232",104,19,"CS-US",1,"CS",3,2,2,-10.1008333333333,92
"233",104,20,"CS-US",2,"CS-US",1,5,1,-3.45566666666666,38
"234",104,22,"CS-US",1,"CS",1,4,4,2.94916666666667,56
"235",104,24,"CS-US",1,"CS",1,4,4,-4.48466666666668,55
"236",104,25,"CS-US",2,"CS-US",1,5,1,4.94172222222222,35
"237",104,26,"CS-US",3,"CS-US",2,6,2,-2.86222222222222,25
"238",104,29,"CS-US",1,"CS",2,3,3,5.93677777777778,80
"239",104,31,"CS-US",1,"CS",1,4,4,4.51,77
"240",104,33,"CS-US",1,"CS",1,4,4,1.184,61
"241",104,35,"CS-US",1,"CS",1,4,4,-2.79333333333332,74
"242",104,37,"CS-US",1,"CS",1,4,4,-3.00372222222222,59
"243",104,40,"CS-US",1,"CS",2,3,3,-8.22527777777777,50
"244",104,44,"CS-US",1,"CS",3,2,2,0.356999999999998,91
"245",104,45,"CS-US",2,"CS-US",1,5,1,-0.632499999999996,37
"246",104,48,"CS-US",1,"CS",2,3,3,-4.91977777777778,76
"247",104,54,"CS-US",2,"CS-US",1,5,1,-2.87872222222222,35
"248",104,55,"CS-US",3,"CS-US",2,6,2,-4.66822222222222,41
"249",104,57,"CS-US",1,"CS",1,4,4,-7.964,69
"250",104,60,"CS-US",1,"CS",2,3,3,5.30738888888889,79
"251",104,61,"CS-US",2,"CS-US",1,5,1,-2.92294444444443,37
"252",104,62,"CS-US",3,"CS-US",2,6,2,1.00316666666667,28
"253",104,64,"CS-US",1,"CS",1,4,4,12.6432777777778,50
"254",104,66,"CS-US",1,"CS",1,4,4,13.9135,65
"255",104,67,"CS-US",2,"CS-US",1,5,1,1.11716666666666,31
"256",104,68,"CS-US",3,"CS-US",2,6,2,-10.0422777777778,17
"257",104,69,"CS-US",4,"CS-US",3,7,3,12.8059444444445,10
"258",104,71,"CS-US",1,"CS",1,4,4,-10.9774444444444,62
"259",104,72,"CS-US",2,"CS-US",1,5,1,4.74488888888888,50
"260",104,74,"CS-US",1,"CS",1,4,4,-1.96855555555556,56
"261",104,81,"CS-US",1,"CS",1,4,4,-11.3215,70
"262",104,84,"CS-US",2,"CS-US",1,5,1,6.882,33
"263",104,85,"CS-US",3,"CS-US",2,6,2,5.60677777777778,23
"264",104,87,"CS-US",1,"CS",1,4,4,10.2896111111111,62
"265",104,89,"CS-US",1,"CS",1,4,4,-0.430277777777781,80
"266",104,90,"CS-US",2,"CS-US",1,5,1,-1.26405555555555,26
"267",104,91,"CS-US",3,"CS-US",2,6,2,-1.56794444444445,18
"268",104,92,"CS-US",4,"CS-US",3,7,3,-3.48644444444445,11
"269",104,95,"CS-US",1,"CS",2,3,3,9.17766666666667,30
"270",104,96,"CS-US",2,"CS-US",1,5,1,-39.7462222222222,26
"271",104,98,"CS-US",1,"CS",1,4,4,4.68727777777779,66
"272",104,99,"CS-US",2,"CS-US",1,5,1,1.528,45
"273",104,100,"CS-US",3,"CS-US",2,6,2,5.41516666666666,35
"274",104,102,"CS-US",1,"CS",1,4,4,5.86944444444445,64
"275",104,103,"CS-US",2,"CS-US",1,5,1,6.73877777777777,35
"276",104,107,"CS-US",1,"CS",3,2,2,1.90133333333334,81
"277",104,108,"CS-US",2,"CS-US",1,5,1,3.60744444444445,40
"278",104,109,"CS-US",3,"CS-US",2,6,2,3.05716666666667,68
"279",104,110,"CS-US",4,"CS-US",3,7,3,10.6314444444444,35
"280",104,112,"CS-US",1,"CS",1,4,4,2.69933333333332,70
"281",104,115,"CS-US",1,"CS",2,3,3,6.94094444444444,30
"282",104,119,"CS-US",1,"CS",3,2,2,2.72344444444444,66
"283",104,120,"CS-US",2,"CS-US",1,5,1,-6.61272222222222,32
"284",104,124,"CS-US",1,"CS",3,2,2,-3.25827777777779,92
"285",104,128,"CS-US",1,"CS",3,2,2,-4.86216666666666,81
"286",104,130,"CS-US",1,"CS",1,4,4,-7.0485,53
"287",104,131,"CS-US",2,"CS-US",1,5,1,-17.0722222222222,27
"288",104,139,"CS-US",1,"CS",2,3,3,-5.273,66
"289",104,140,"CS-US",2,"CS-US",1,5,1,8.36555555555555,37
"290",104,143,"CS-US",1,"CS",2,3,3,2.158,66
"291",104,145,"CS-US",1,"CS",1,4,4,2.56111111111111,60
"292",104,146,"CS-US",2,"CS-US",1,5,1,-2.08105555555556,27
"293",104,148,"CS-US",1,"CS",1,4,4,-11.1438888888889,58
"294",104,151,"CS-US",1,"CS",2,3,3,4.18877777777778,75
"295",104,152,"CS-US",2,"CS-US",1,5,1,16.8450555555556,34
"296",104,155,"CS-US",1,"CS",2,3,3,-6.6395,25
"297",104,156,"CS-US",2,"CS-US",1,5,1,11.5062777777778,33
"298",105,2,"CS-US",1,"CS",1,4,4,2.02822222222222,63
"299",105,3,"CS-US",2,"CS-US",1,5,1,-0.992388888888883,67
"300",105,4,"CS-US",3,"CS-US",2,6,2,0.150722222222225,53
"301",105,5,"CS-US",4,"CS-US",3,7,3,2.75538888888889,46
"302",105,8,"CS-US",1,"CS",2,3,3,1.64011111111111,32
"303",105,9,"CS-US",2,"CS-US",1,5,1,1.62355555555555,56
"304",105,18,"CS-US",1,"CS",3,2,2,1.54483333333334,80
"305",105,20,"CS-US",1,"CS",1,4,4,-3.16533333333333,3
"306",105,21,"CS-US",2,"CS-US",1,5,1,-1.76299999999999,27
"307",105,23,"CS-US",1,"CS",1,4,4,-5.23438888888888,11
"308",105,25,"CS-US",1,"CS",1,4,4,2.77783333333335,44
"309",105,26,"CS-US",2,"CS-US",1,5,1,-6.22894444444444,50
"310",105,27,"CS-US",3,"CS-US",2,6,2,-2.82322222222223,56
"311",105,30,"CS-US",1,"CS",2,3,3,-6.30149999999999,12
"312",105,34,"CS-US",1,"CS",3,2,2,3.98583333333333,79
"313",105,37,"CS-US",1,"CS",2,3,3,2.04666666666667,13
"314",105,40,"CS-US",1,"CS",2,3,3,-0.66155555555555,55
"315",105,43,"CS-US",1,"CS",2,3,3,-2.00294444444445,61
"316",105,44,"CS-US",2,"CS-US",1,5,1,-0.596111111111111,69
"317",105,46,"CS-US",1,"CS",1,4,4,1.81199999999999,9
"318",105,49,"CS-US",1,"CS",2,3,3,-0.790666666666671,78
"319",105,50,"CS-US",2,"CS-US",1,5,1,-2.27655555555555,78
"320",105,52,"CS-US",1,"CS",1,4,4,-1.78988888888889,79
"321",105,53,"CS-US",2,"CS-US",1,5,1,-4.4868888888889,75
"322",105,55,"CS-US",1,"CS",1,4,4,-7.5398888888889,50
"323",105,57,"CS-US",1,"CS",1,4,4,-1.15383333333333,4
"324",105,58,"CS-US",2,"CS-US",1,5,1,-1.70411111111112,44
"325",105,59,"CS-US",3,"CS-US",2,6,2,-2.53444444444445,17
"326",105,60,"CS-US",4,"CS-US",3,7,3,2.83944444444444,4
"327",105,63,"CS-US",1,"CS",2,3,3,-6.56611111111112,67
"328",105,64,"CS-US",2,"CS-US",1,5,1,-7.82616666666666,80
"329",105,67,"CS-US",1,"CS",2,3,3,-3.07744444444445,24
"330",105,68,"CS-US",2,"CS-US",1,5,1,-3.59816666666666,46
"331",105,69,"CS-US",3,"CS-US",2,6,2,-0.663277777777787,59
"332",105,71,"CS-US",1,"CS",1,4,4,3.19722222222222,15
"333",105,74,"CS-US",1,"CS",2,3,3,1.28411111111112,10
"334",105,75,"CS-US",2,"CS-US",1,5,1,4.17522222222222,51
"335",105,79,"CS-US",1,"CS",3,2,2,3.43644444444445,64
"336",105,80,"CS-US",2,"CS-US",1,5,1,-4.01316666666666,77
"337",105,82,"CS-US",1,"CS",1,4,4,2.27705555555555,19
"338",105,84,"CS-US",1,"CS",1,4,4,0.512555555555549,10
"339",105,85,"CS-US",2,"CS-US",1,5,1,0.731055555555555,34
"340",105,86,"CS-US",3,"CS-US",2,6,2,0.132055555555545,59
"341",105,88,"CS-US",1,"CS",1,4,4,-2.56866666666668,66
"342",105,90,"CS-US",1,"CS",1,4,4,-4.35827777777778,20
"343",105,91,"CS-US",2,"CS-US",1,5,1,-3.84172222222222,44
"344",105,92,"CS-US",3,"CS-US",2,6,2,-0.39994444444444,62
"345",105,95,"CS-US",1,"CS",2,3,3,0.814222222222226,44
"346",105,101,"CS-US",2,"CS-US",1,5,1,-3.20616666666667,65
"347",105,104,"CS-US",1,"CS",2,3,3,-4.19816666666666,29
"348",105,106,"CS-US",1,"CS",1,4,4,-1.70461111111111,30
"349",105,107,"CS-US",2,"CS-US",1,5,1,1.12972222222224,44
"350",105,111,"CS-US",1,"CS",3,2,2,0.390333333333335,82
"351",105,113,"CS-US",1,"CS",1,4,4,-1.97266666666667,17
"352",105,115,"CS-US",1,"CS",1,4,4,-1.93916666666666,54
"353",105,122,"CS-US",1,"CS",1,4,4,1.74672222222221,45
"354",105,123,"CS-US",2,"CS-US",1,5,1,0.0583888888888882,57
"355",105,124,"CS-US",3,"CS-US",2,6,2,-1.17655555555555,67
"356",105,126,"CS-US",1,"CS",1,4,4,0.972055555555553,14
"357",105,128,"CS-US",1,"CS",1,4,4,-3.08616666666667,78
"358",105,130,"CS-US",1,"CS",1,4,4,-0.499833333333338,13
"359",105,132,"CS-US",1,"CS",1,4,4,0.31938888888889,67
"360",105,134,"CS-US",1,"CS",1,4,4,2.94555555555556,56
"361",105,135,"CS-US",2,"CS-US",1,5,1,1.61949999999999,69
"362",105,139,"CS-US",1,"CS",3,2,2,-1.87577777777778,22
"363",105,140,"CS-US",2,"CS-US",1,5,1,-3.94099999999999,28
"364",105,141,"CS-US",3,"CS-US",2,6,2,0.240333333333339,46
"365",105,142,"CS-US",4,"CS-US",3,7,3,-0.363277777777775,61
"366",105,144,"CS-US",1,"CS",1,4,4,-3.88727777777778,16
"367",105,145,"CS-US",2,"CS-US",1,5,1,-1.43311111111111,67
"368",105,148,"CS-US",1,"CS",2,3,3,1.05911111111112,42
"369",105,152,"CS-US",1,"CS",3,2,2,-1.8068888888889,61
"370",105,154,"CS-US",1,"CS",1,4,4,-6.22188888888888,32
"371",105,155,"CS-US",2,"CS-US",1,5,1,1.80716666666667,63
"372",105,156,"CS-US",3,"CS-US",2,6,2,-9.43227777777779,17
"373",107,2,"CS-US",1,"CS",1,4,4,5.58761111111111,96
"374",107,4,"CS-US",1,"CS",1,4,4,0.843611111111107,51
"375",107,5,"CS-US",2,"CS-US",1,5,1,1.60466666666667,88
"376",107,6,"CS-US",3,"CS-US",2,6,2,-1.18116666666667,66
"377",107,15,"CS-US",1,"CS",3,2,2,-0.383000000000011,100
"378",107,17,"CS-US",1,"CS",1,4,4,0.471666666666666,88
"379",107,18,"CS-US",2,"CS-US",1,5,1,-2.122,66
"380",107,21,"CS-US",1,"CS",2,3,3,-5.68455555555556,91
"381",107,22,"CS-US",2,"CS-US",1,5,1,-1.06322222222222,73
"382",107,26,"CS-US",1,"CS",3,2,2,1.35416666666667,100
"383",107,27,"CS-US",2,"CS-US",1,5,1,-0.917500000000006,51
"384",107,29,"CS-US",1,"CS",1,4,4,-4.40527777777777,39
"385",107,32,"CS-US",1,"CS",2,3,3,-2.88027777777779,94
