2,7,3,-9.9554
2,8,1,5.6954
2,8,2,-15.752
2,8,3,-5.9829
2,9,1,15.539
2,9,2,-0.97165
2,9,3,3.4716
2,10,1,10.708
2,10,2,-25.144
2,10,3,4.0104
2,11,1,8.2967
2,11,2,-13.918
2,11,3,0.31721
2,12,1,18.051
2,12,2,-13.743
2,12,3,12.056
2,13,1,9.1644
2,13,2,-19.276
2,13,3,-7.2565
2,14,1,9.1859
2,14,2,-12.219
2,14,3,10.328
2,15,1,8.9817
2,15,2,-8.9849
2,15,3,-0.24599
2,16,1,18.427
2,16,2,1.595
2,16,3,10.134
2,17,1,14.245
2,17,2,-11.863
2,17,3,-0.18638
2,18,1,21.066
2,18,2,-11.368
2,18,3,-8.8169
2,19,1,4.7543
2,19,2,-10.394
2,19,3,-2.1809
2,20,1,0.57401
2,20,2,-20.71
2,20,3,3.0541
2,21,1,10.515
2,21,2,-9.4619
2,21,3,6.4712
2,22,1,2.856
2,22,2,-20.048
2,22,3,-2.1128
2,23,1,16.253
2,23,2,-13.401
2,23,3,2.1744
2,24,1,10.958
2,24,2,-8.5013
2,24,3,-3.1065
2,25,1,25.942
2,25,2,-6.7144
2,25,3,-3.7409
2,26,1,10.95
2,26,2,-13.821
2,26,3,7.5874
2,27,1,10.574
2,27,2,-9.5962
2,27,3,2.9523
2,28,1,3.761
2,28,2,-11.35
2,28,3,-11.169
2,29,1,11.993
2,29,2,-10.756
2,29,3,9.1807
2,30,1,11.548
2,30,2,8.693
2,30,3,8.2537
2,31,1,17.794
2,31,2,-11.323
2,31,3,5.3391
2,32,1,28.92
2,32,2,-9.4877
2,32,3,7.4968
2,33,1,-5.0168
2,33,2,-16.301
2,33,3,-21.143
2,34,1,8.4887
2,34,2,-14.077
2,34,3,-10.02
2,35,1,12.451
2,35,2,-21.639
2,35,3,4.5517
2,36,1,NaN
2,36,2,NaN
2,36,3,NaN
2,37,1,18.454
2,37,2,4.0023
2,37,3,17.175
2,38,1,13.959
2,38,2,-2.8939
2,38,3,15.828
2,39,1,8.5214
2,39,2,-16.196
2,39,3,0.75912
2,40,1,4.502
2,40,2,-16.784
2,40,3,-2.4243
2,41,1,0.61641
2,41,2,-28.501
2,41,3,-0.95206
2,42,1,1.5563
2,42,2,-0.2236
2,42,3,6.1809
2,43,1,11.064
2,43,2,-10.841
2,43,3,-13.513
2,44,1,19.829
2,44,2,2.7103
2,44,3,0.043618
2,45,1,16.948
2,45,2,-8.0668
2,45,3,-3.2816
2,46,1,20.114
2,46,2,-4.8072
2,46,3,0.96768
2,47,1,12.565
2,47,2,-12.642
2,47,3,6.107
2,48,1,6.3025
2,48,2,-24.801
2,48,3,-12.906
2,49,1,11.774
2,49,2,-25.112
2,49,3,-8.4744
2,50,1,15.063
2,50,2,-14.928
2,50,3,0.44276
2,51,1,12.847
2,51,2,-14.509
2,51,3,-11.086
2,52,1,NaN
2,52,2,NaN
2,52,3,NaN
2,53,1,3.5648
2,53,2,-24.183
2,53,3,-8.4064
2,54,1,-0.8018
2,54,2,-18.916
2,54,3,-6.5862
2,55,1,13.738
2,55,2,-10.371
2,55,3,2.8873
2,56,1,11.316
2,56,2,-21.797
2,56,3,-7.5143
2,57,1,9.4798
2,57,2,-3.8013
2,57,3,-2.5603
2,58,1,8.5505
2,58,2,-10.857
2,58,3,-8.9762
2,59,1,7.9655
2,59,2,-22.203
2,59,3,-8.7485
2,60,1,21.195
2,60,2,-0.086769
2,60,3,2.6717
2,61,1,6.9649
2,61,2,-2.8334
2,61,3,10.496
2,62,1,14.071
2,62,2,-16.628
2,62,3,-13.283
2,63,1,21.427
2,63,2,-8.1646
2,63,3,-0.39233
2,64,1,4.3699
2,64,2,-27.578
2,64,3,-6.4766
2,65,1,14.76
2,65,2,-3.102
2,65,3,1.9614
2,66,1,2.4909
2,66,2,-10.704
2,66,3,-6.8225
2,67,1,22.304
2,67,2,-13.609
2,67,3,-8.9481
2,68,1,28.131
2,68,2,0.31528
2,68,3,15.346
2,69,1,7.8619
2,69,2,-14.199
2,69,3,-11.861
2,70,1,9.2188
2,70,2,-17.415
2,70,3,-8.9844
2,71,1,0.602
2,71,2,-20.249
2,71,3,-7.977
2,72,1,21.933
2,72,2,-0.40791
2,72,3,-4.5316
2,73,1,22.966
2,73,2,-10.567
2,73,3,-7.8655
2,74,1,15.47
2,74,2,-9.095
2,74,3,-10.743
2,75,1,15.687
2,75,2,-9.3337
2,75,3,0.70883
2,76,1,17.665
2,76,2,-4.9736
2,76,3,2.4396
2,77,1,14.394
2,77,2,-17.616
2,77,3,-17.39
2,78,1,5.2771
2,78,2,-9.1278
2,78,3,-1.5996
2,79,1,26.735
2,79,2,2.505
2,79,3,-18.706
2,80,1,9.1247
2,80,2,-7.2157
2,80,3,-4.303
3,1,1,14.413
3,1,2,-15.693
3,1,3,-5.3813
3,2,1,16.567
3,2,2,-17.968
3,2,3,-2.5695
3,3,1,30.208
3,3,2,-18.719
3,3,3,13.256
3,4,1,22.804
3,4,2,-15.813
3,4,3,16.271
3,5,1,12.605
3,5,2,-8.504
3,5,3,-4.8545
3,6,1,20.003
3,6,2,-17.922
3,6,3,4.8626
3,7,1,-4.2616
3,7,2,-21.784
3,7,3,-2.4935
3,8,1,6.8017
3,8,2,-31.469
3,8,3,-4.9799
3,9,1,13.506
3,9,2,-19.531
3,9,3,-3.9561
3,10,1,28.336
3,10,2,-18.334
3,10,3,11.803
3,11,1,11.485
3,11,2,-25.084
3,11,3,4.2719
3,12,1,37.069
3,12,2,-10.275
3,12,3,14.938
3,13,1,41.83
3,13,2,-35.03
3,13,3,17.627
3,14,1,14.759
3,14,2,-13.338
3,14,3,21.6
3,15,1,7.6929
3,15,2,-10.101
3,15,3,3.0145
3,16,1,13.403
3,16,2,-12.968
3,16,3,11.412
3,17,1,NaN
3,17,2,NaN
3,17,3,NaN
3,18,1,14.338
3,18,2,-7.4752
3,18,3,9.0764
3,19,1,30.269
3,19,2,-24.058
3,19,3,3.5999
3,20,1,42.998
3,20,2,-13.268
3,20,3,16.827
3,21,1,26.754
3,21,2,7.0179
3,21,3,7.4152
3,22,1,10.957
3,22,2,-18.846
3,22,3,9.4641
3,23,1,22.008
3,23,2,-0.30163
3,23,3,20.798
3,24,1,35.336
3,24,2,-28.162
3,24,3,10.308
3,25,1,4.1153
3,25,2,3.1261
3,25,3,24.248
3,26,1,0.33707
3,26,2,-43.804
3,26,3,9.3128
3,27,1,17.761
3,27,2,-14.492
3,27,3,14.155
3,28,1,NaN
3,28,2,NaN
3,28,3,NaN
3,29,1,16.16
3,29,2,-16.224
3,29,3,-4.262
3,30,1,-0.81473
3,30,2,-15.891
3,30,3,-8.6969
3,31,1,18.15
3,31,2,-30.904
3,31,3,-7.3632
3,32,1,20.569
3,32,2,-7.5376
3,32,3,-4.5285
3,33,1,13.811
3,33,2,-10.756
3,33,3,-2.0653
3,34,1,3.2888
3,34,2,-17.766
3,34,3,0.11418
3,35,1,18.589
3,35,2,-9.5704
3,35,3,11.24
3,36,1,19.931
3,36,2,-15.02
3,36,3,17.365
3,37,1,15.701
3,37,2,-2.7151
3,37,3,3.4664
3,38,1,8.8004
3,38,2,-3.2594
3,38,3,2.6119
3,39,1,6.9741
3,39,2,-15.33
3,39,3,-7.5521
3,40,1,15.086
3,40,2,-15.217
3,40,3,-0.37129
3,41,1,12.252
3,41,2,-18.761
3,41,3,10.426
3,42,1,-13.14
3,42,2,-31.321
3,42,3,2.5664
3,43,1,1.8547
3,43,2,-12.118
3,43,3,8.3267
3,44,1,4.8731
3,44,2,-9.8708
3,44,3,10.027
3,45,1,41.187
3,45,2,-6.0358
3,45,3,13.234
3,46,1,18.755
3,46,2,-8.4998
3,46,3,-8.5903
3,47,1,6.8305
3,47,2,-6.0821
3,47,3,2.4896
3,48,1,16.559
3,48,2,-15.375
3,48,3,14.836
3,49,1,-6.8842
3,49,2,-17.246
3,49,3,8.7443
3,50,1,7.7861
3,50,2,-14.412
3,50,3,-5.3375
3,51,1,19.007
3,51,2,-13.686
3,51,3,4.0138
3,52,1,9.0626
3,52,2,-14.954
3,52,3,1.2432
3,53,1,-0.5431
3,53,2,-10.391
3,53,3,-0.37378
3,54,1,8.0209
3,54,2,-15.172
3,54,3,1.8173
3,55,1,7.662
3,55,2,-15.755
3,55,3,21.274
3,56,1,26.405
3,56,2,-17.204
3,56,3,-0.35769
3,57,1,38.407
3,57,2,-41.15
3,57,3,21.563
3,58,1,9.2033
3,58,2,-10.566
3,58,3,-3.3044
3,59,1,20.421
3,59,2,-9.1632
3,59,3,10.041
3,60,1,-10.984
3,60,2,-8.0172
3,60,3,-20.706
3,61,1,32.988
3,61,2,15.762
3,61,3,20.669
3,62,1,-7.8597
3,62,2,-40.995
3,62,3,18.949
3,63,1,8.5877
3,63,2,-20.22
3,63,3,3.2385
3,64,1,1.7964
3,64,2,-18.721
3,64,3,5.3393
3,65,1,28.501
3,65,2,-10.624
3,65,3,9.3873
3,66,1,18.982
3,66,2,-14.085
3,66,3,0.59516
3,67,1,-3.0848
3,67,2,-25.679
3,67,3,3.5578
3,68,1,22.937
3,68,2,-5.0855
3,68,3,15.782
3,69,1,15.563
3,69,2,-38.221
3,69,3,7.3559
3,70,1,47.506
3,70,2,-18.481
3,70,3,3.7442
3,71,1,11.89
3,71,2,-3.4355
3,71,3,-1.5153
3,72,1,1.7014
3,72,2,-42.727
3,72,3,33.1
3,73,1,4.437
3,73,2,-12.857
3,73,3,-6.5775
3,74,1,NaN
3,74,2,NaN
3,74,3,NaN
3,75,1,55.397
3,75,2,20.428
3,75,3,6.2681
3,76,1,30.037
3,76,2,-41.335
3,76,3,20.384
3,77,1,NaN
3,77,2,NaN
3,77,3,NaN
3,78,1,16.262
3,78,2,-5.5559
3,78,3,13.766
3,79,1,NaN
3,79,2,NaN
3,79,3,NaN
3,80,1,-1.6872
3,80,2,-4.9543
3,80,3,17.265
4,1,1,-0.6922
4,1,2,7.8036
4,1,3,-7.4974
4,2,1,8.3012
4,2,2,7.8179
4,2,3,8.7548
4,3,1,11.274
4,3,2,6.6333
4,3,3,-0.034441
4,4,1,0.085907
4,4,2,-3.4325
4,4,3,2.6872
4,5,1,10.822
4,5,2,3.1478
4,5,3,-2.1688
4,6,1,12.332
4,6,2,-0.84573
4,6,3,20.721
4,7,1,2.4817
4,7,2,-10.546
4,7,3,2.0322
4,8,1,0.96558
4,8,2,-7.1045
4,8,3,-3.5792
4,9,1,8.671
4,9,2,3.2352
4,9,3,-4.5535
4,10,1,10.631
4,10,2,-0.43886
4,10,3,8.15
4,11,1,11.81
4,11,2,-8.28
4,11,3,6.6556
4,12,1,2.9274
4,12,2,-6.7004
4,12,3,8.3647
4,13,1,2.7039
4,13,2,2.86
4,13,3,6.6099
4,14,1,9.2037
4,14,2,5.2322
4,14,3,8.4338
4,15,1,14.833
4,15,2,4.1725
4,15,3,22.485
4,16,1,1.1142
4,16,2,5.9422
4,16,3,6.8087
4,17,1,9.3275
4,17,2,6.944
4,17,3,9.2876
4,18,1,7.5804
4,18,2,-11.379
4,18,3,7.0422
4,19,1,1.7514
4,19,2,-2.4409
4,19,3,-3.464
4,20,1,-4.5186
4,20,2,-0.12529
4,20,3,4.8883
4,21,1,4.3501
4,21,2,-6.4697
4,21,3,-2.7189
4,22,1,5.8102
4,22,2,2.8537
4,22,3,-4.0195
4,23,1,-0.32294
4,23,2,-0.62394
4,23,3,4.2849
4,24,1,9.4972
4,24,2,4.9606
4,24,3,13.567
4,25,1,3.6088
4,25,2,-1.1802
4,25,3,11.029
4,26,1,21.218
4,26,2,-0.38343
4,26,3,4.9031
4,27,1,5.0959
4,27,2,8.8367
4,27,3,1.3664
4,28,1,7.8023
4,28,2,6.6964
4,28,3,8.9664
4,29,1,-2.7589
4,29,2,-5.3198
4,29,3,-2.399
4,30,1,5.4133
4,30,2,1.0095
4,30,3,7.0059
4,31,1,7.2516
4,31,2,-0.53432
4,31,3,-0.90416
4,32,1,1.2773
4,32,2,-1.1073
4,32,3,-4.7509
4,33,1,4.4803
4,33,2,7.7863
4,33,3,19.299
4,34,1,8.1677
4,34,2,7.5028
4,34,3,3.9889
4,35,1,13.94
4,35,2,7.0834
4,35,3,18.071
4,36,1,2.3002
4,36,2,-4.3214
4,36,3,-7.2651
4,37,1,8.1255
4,37,2,13.679
4,37,3,-4.3762
4,38,1,2.7401
4,38,2,-2.8765
4,38,3,1.9226
4,39,1,11.752
4,39,2,4.6854
4,39,3,-1.0221
4,40,1,3.4392
4,40,2,2.3095
4,40,3,-4.2067
4,41,1,-11.043
4,41,2,-11.837
4,41,3,-9.7732
4,42,1,7.0417
4,42,2,15.243
4,42,3,9.5405
4,43,1,10.361
4,43,2,2.2331
4,43,3,0.16721
4,44,1,14.275
4,44,2,16.524
4,44,3,12.103
4,45,1,4.1008
4,45,2,-9.9625
4,45,3,5.2272
4,46,1,4.4131
4,46,2,-1.5067
4,46,3,-2.9858
4,47,1,11.89
4,47,2,5.9722
4,47,3,8.9272
4,48,1,6.3468
4,48,2,-3.9109
4,48,3,-6.2485
4,49,1,6.4794
4,49,2,10.038
4,49,3,-2.0709
4,50,1,2.3849
4,50,2,-2.194
4,50,3,-4.0789
4,51,1,1.0766
4,51,2,-4.3939
4,51,3,2.7164
4,52,1,10.375
4,52,2,10.561
4,52,3,-0.33154
4,53,1,-1.532
4,53,2,-4.9059
4,53,3,-1.512
4,54,1,2.8673
4,54,2,-11.153
4,54,3,-12.682
4,55,1,3.5792
4,55,2,-2.2621
4,55,3,-7.1512
4,56,1,11.13
4,56,2,1.799
4,56,3,1.6643
4,57,1,15.491
4,57,2,0.8245
4,57,3,0.089711
4,58,1,8.439
4,58,2,-1.1627
4,58,3,2.6253
4,59,1,1.4074
4,59,2,-5.0571
4,59,3,-2.2147
4,60,1,12.605
4,60,2,-6.3446
4,60,3,-7.0106
4,61,1,NaN
4,61,2,NaN
4,61,3,NaN
4,62,1,4.4731
4,62,2,2.3843
4,62,3,5.5907
4,63,1,13.531
4,63,2,-4.8829
4,63,3,-0.086707
4,64,1,14.144
4,64,2,-1.9792
4,64,3,8.7884
4,65,1,3.9879
4,65,2,2.7988
4,65,3,2.6157
4,66,1,8.1264
4,66,2,3.939
4,66,3,3.9202
4,67,1,7.0734
4,67,2,-0.020616
4,67,3,-0.1334
4,68,1,9.0424
4,68,2,4.8483
4,68,3,-8.9893
4,69,1,12.524
4,69,2,4.5407
4,69,3,12.514
4,70,1,1.3419
4,70,2,5.8387
4,70,3,7.0743
4,71,1,5.2345
4,71,2,7.0933
4,71,3,0.98474
4,72,1,6.5652
4,72,2,15.738
4,72,3,8.9977
4,73,1,2.436
4,73,2,5.459
4,73,3,5.4293
4,74,1,1.4067
4,74,2,5.6814
4,74,3,6.8042
4,75,1,5.6165
4,75,2,7.6005
4,75,3,2.5786
4,76,1,10.088
4,76,2,5.7326
4,76,3,-1.123
4,77,1,9.0903
4,77,2,-6.4218
4,77,3,-1.8375
4,78,1,9.2282
4,78,2,4.06
4,78,3,-4.6688
4,79,1,8.2705
4,79,2,-3.7456
4,79,3,9.1985
4,80,1,-1.9165
4,80,2,-0.042728
4,80,3,-2.3634
5,1,1,NaN
5,1,2,NaN
5,1,3,NaN
5,2,1,6.8665
5,2,2,-6.079
5,2,3,1.6725
5,3,1,1.5701
5,3,2,-19.637
5,3,3,-3.3834
5,4,1,9.9723
5,4,2,-7.4218
5,4,3,9.1648
5,5,1,9.6476
5,5,2,-11.74
5,5,3,6.8645
5,6,1,16.285
5,6,2,-8.6856
5,6,3,1.8885
5,7,1,10.28
5,7,2,-13.885
5,7,3,6.1672
5,8,1,13.12
5,8,2,-7.7146
5,8,3,1.5755
5,9,1,18.611
5,9,2,-9.9736
5,9,3,4.2878
5,10,1,14.774
5,10,2,3.1191
5,10,3,0.78342
5,11,1,7.4972
5,11,2,2.9411
5,11,3,4.7324
5,12,1,4.7421
5,12,2,-13.327
5,12,3,13.024
5,13,1,16.519
5,13,2,-6.197
5,13,3,4.3372
5,14,1,5.7869
5,14,2,-4.7415
5,14,3,3.6677
5,15,1,9.8358
5,15,2,-6.2303
5,15,3,-1.2284
5,16,1,0.59679
5,16,2,-14.744
5,16,3,-6.7731
5,17,1,5.5532
5,17,2,-13.461
5,17,3,0.47961
5,18,1,6.6565
5,18,2,-8.0726
5,18,3,1.6768
5,19,1,5.3912
5,19,2,-5.1782
5,19,3,3.0469
5,20,1,7.6831
5,20,2,0.48332
5,20,3,-5.6522
5,21,1,6.077
5,21,2,-17.143
5,21,3,2.595
5,22,1,9.7834
5,22,2,-13.884
5,22,3,-2.997
5,23,1,-9.5295
5,23,2,-15.473
5,23,3,-9.8646
5,24,1,25.287
5,24,2,-0.45334
5,24,3,-2.745
5,25,1,7.7034
5,25,2,-10.878
5,25,3,1.4522
5,26,1,8.2252
5,26,2,-1.9793
5,26,3,2.0521
5,27,1,20.312
5,27,2,5.5553
5,27,3,9.7574
5,28,1,17.481
5,28,2,-1.6422
5,28,3,6.1775
5,29,1,18.214
5,29,2,-8.6564
5,29,3,3.3544
5,30,1,-5.5344
5,30,2,-23.856
5,30,3,-4.8775
5,31,1,5.1482
5,31,2,-9.6717
5,31,3,-0.7321
5,32,1,11.497
5,32,2,-0.50346
5,32,3,-0.18658
5,33,1,16.824
5,33,2,-11.781
5,33,3,-1.5889
5,34,1,10.81
5,34,2,-4.0202
5,34,3,10.833
5,35,1,7.0908
5,35,2,-5.8288
5,35,3,-6.8307
5,36,1,21.337
5,36,2,-3.4585
5,36,3,10.308
5,37,1,8.566
5,37,2,-8.1616
5,37,3,7.0535
5,38,1,7.3064
5,38,2,-6.7505
5,38,3,4.5003
5,39,1,10.299
5,39,2,-5.9021
5,39,3,8.2612
5,40,1,13.465
5,40,2,-7.2435
5,40,3,6.0569
5,41,1,13.494
5,41,2,-10.391
5,41,3,-0.18015
5,42,1,3.593
5,42,2,-15.984
5,42,3,-4.4427
5,43,1,12.624
5,43,2,-3.8293
5,43,3,3.2669
5,44,1,2.3892
5,44,2,-9.0726
5,44,3,-0.34946
5,45,1,18.526
5,45,2,4.4441
5,45,3,10.958
5,46,1,18.372
5,46,2,-5.0282
5,46,3,1.2314
5,47,1,3.7429
5,47,2,-9.8064
5,47,3,5.6728
5,48,1,7.6496
5,48,2,0.88169
5,48,3,10.099
5,49,1,13.969
5,49,2,3.2334
5,49,3,-0.9364
5,50,1,5.9886
5,50,2,-9.9361
5,50,3,-9.8954
5,51,1,14.598
5,51,2,-23.345
5,51,3,-2.674
5,52,1,6.2655
5,52,2,-8.434
5,52,3,8.077
5,53,1,9.3288
5,53,2,-10.294
5,53,3,-5.8164
5,54,1,0.68623
5,54,2,-4.3631
5,54,3,-5.158
5,55,1,7.5893
5,55,2,-4.5816
5,55,3,2.0599
5,56,1,0.30108
5,56,2,-5.5079
5,56,3,4.3894
5,57,1,7.6917
5,57,2,-2.8302
5,57,3,-5.8743
5,58,1,8.085
5,58,2,-13.836
5,58,3,-14.736
5,59,1,4.7976
5,59,2,-7.0228
5,59,3,-3.4745
5,60,1,-2.476
5,60,2,-15.78
5,60,3,-9.5475
5,61,1,17.127
5,61,2,-17.508
5,61,3,2.2501
5,62,1,8.9475
5,62,2,-2.4804
5,62,3,-5.9988
5,63,1,4.3792
5,63,2,-12.407
5,63,3,3.1821
5,64,1,15.786
5,64,2,-10.884
5,64,3,4.715
5,65,1,11.871
5,65,2,-7.2124
5,65,3,5.2716
5,66,1,2.3483
5,66,2,-8.6702
5,66,3,8.6084
5,67,1,13.451
5,67,2,-4.3107
5,67,3,-6.6178
5,68,1,14.756
5,68,2,-3.3355
5,68,3,-2.1749
5,69,1,0.65721
5,69,2,-9.6963
5,69,3,-5.8132
5,70,1,8.6898
5,70,2,-8.2232
5,70,3,-6.7158
5,71,1,9.694
5,71,2,-8.1903
5,71,3,15.571
5,72,1,6.0917
5,72,2,-6.437
5,72,3,7.278
5,73,1,15.686
5,73,2,-11.101
5,73,3,-0.36263
5,74,1,3.8561
5,74,2,-9.3609
5,74,3,2.588
5,75,1,11.371
5,75,2,-0.86848
5,75,3,2.8705
5,76,1,3.8826
5,76,2,-8.1189
5,76,3,0.53355
5,77,1,11.737
5,77,2,-3.3931
5,77,3,1.7879
5,78,1,NaN
5,78,2,NaN
5,78,3,NaN
5,79,1,7.0923
5,79,2,1.955
5,79,3,-8.4615
5,80,1,6.9149
5,80,2,-14.608
5,80,3,-8.8646
6,1,1,8.8014
6,1,2,-6.8287
6,1,3,0.86512
6,2,1,7.2109
6,2,2,-0.72557
6,2,3,5.1862
6,3,1,1.9964
6,3,2,-3.2536
6,3,3,-9.1458
6,4,1,18.865
6,4,2,0.38063
6,4,3,1.6567
6,5,1,6.4022
6,5,2,0.0062539
6,5,3,3.9994
6,6,1,10.391
6,6,2,-3.2245
6,6,3,7.7011
6,7,1,NaN
6,7,2,NaN
6,7,3,NaN
6,8,1,7.0667
6,8,2,-6.1695
6,8,3,5.097
6,9,1,13.093
6,9,2,0.54967
6,9,3,9.5874
6,10,1,11.196
6,10,2,-5.69
6,10,3,8.0936
6,11,1,12.162
6,11,2,5.2418
6,11,3,4.8778
6,12,1,-1.8389
6,12,2,0.94048
6,12,3,14.782
6,13,1,6.0709
6,13,2,-1.1704
6,13,3,4.7249
6,14,1,NaN
6,14,2,NaN
6,14,3,NaN
6,15,1,8.227
6,15,2,-2.8644
6,15,3,16.366
6,16,1,-0.14431
6,16,2,-8.8102
6,16,3,-10.951
6,17,1,12.355
6,17,2,11.734
6,17,3,-5.3669
6,18,1,15.824
6,18,2,4.9062
6,18,3,0.28745
6,19,1,4.3228
6,19,2,0.46177
6,19,3,2.1134
6,20,1,8.4117
6,20,2,1.3907
6,20,3,5.0396
6,21,1,3.3841
6,21,2,-6.1795
6,21,3,-7.9089
6,22,1,NaN
6,22,2,NaN
6,22,3,NaN
6,23,1,4.1964
6,23,2,-12.802
6,23,3,-2.7373
6,24,1,NaN
6,24,2,NaN
6,24,3,NaN
6,25,1,7.1827
6,25,2,-1.7571
6,25,3,13.643
6,26,1,7.1985
